GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantUsageEvent.AssistantUsageEventData,0,75,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionScheduleRearmedEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpOauthCompletedEvent.McpOauthCompletedEventData,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ShutdownModelMetricTokenDetail,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SubagentCompletedEvent.SubagentCompletedEventData,0,24,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpAppToolCallCompleteError,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,CapabilitiesChangedEvent.CapabilitiesChangedEventData,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionStartToolDescriptionMetaUI,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionExtensionsLoadedEvent.SessionExtensionsLoadedEventData,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionCustomAgentsUpdatedEvent.SessionCustomAgentsUpdatedEventData,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantToolCallDeltaEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionLimitsExhaustedRequestedEvent.SessionLimitsExhaustedRequestedEventData,12,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,FactoryRunUpdatedEvent.FactoryRunUpdatedEventData,9,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionModeChangedEvent,3,9,0,0,1,3,1,3,1,3
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionCanvasClosedEvent.SessionCanvasClosedEventData,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,UserMessageEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionScheduleCreatedEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,ElicitationRequestedEvent.ElicitationRequestedEventData,0,24,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,FactoryRunUpdatedEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionStartEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionPlanChangedEvent.SessionPlanChangedEventData,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionCompleteUIResourceMeta,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionStartEvent.ToolExecutionStartEventData,0,39,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ExitPlanModeRequestedEvent.ExitPlanModeRequestedEventData,0,18,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,PendingMessagesModifiedEvent.PendingMessagesModifiedEventData,0,3,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionTruncationEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionCustomNotificationEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionManagedSettingsResolvedEvent.SessionManagedSettingsResolvedEventData,27,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SubagentSelectedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionStartShellToolInfo,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,TaskCompletionOutcome,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionMcpServersLoadedEvent.SessionMcpServersLoadedEventData,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionLimitsExhaustedResponseAction,6,65,1,3,1,9,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,CitationSource,0,18,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SystemMessageEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,CustomAgentsUpdatedAgent,0,27,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionInfoEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionManagedSettingsEnforcedEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,CapabilitiesChangedUI,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionCanvasClosedEvent,2,10,0,0,1,3,1,3,1,3
GitHub Copilot SDK :: Java,com.github.copilot.generated,UserInputCompletedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantMessageServerTools,0,18,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ExtensionsLoadedExtension,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ExitPlanModeCompletedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolSearchActivatedEvent.ToolSearchActivatedEventData,9,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,CommandExecuteEvent.CommandExecuteEventData,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionLimitsExhaustedResponse,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionTaskCompleteEvent.SessionTaskCompleteEventData,0,18,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionCompleteToolDescriptionMetaUIVisibility,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionUsageInfoEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpToolsListChangedEvent,5,7,0,0,2,2,2,2,2,2
GitHub Copilot SDK :: Java,com.github.copilot.generated,CompactionTrigger,6,72,1,3,1,10,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,UserInputCompletedEvent.UserInputCompletedEventData,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionStartToolDescriptionMeta,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,HookEndEvent.HookEndEventData,0,18,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionCompleteToolDescriptionMeta,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionLimitsExhaustedCompletedEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionHandoffEvent.SessionHandoffEventData,0,24,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ElicitationRequestedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantReasoningEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,CitationSpan,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantIntentEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionTitleChangedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantStreamingDeltaEvent.AssistantStreamingDeltaEventData,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ExitPlanModeCompletedEvent.ExitPlanModeCompletedEventData,0,18,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionContextChangedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ScheduleOrigin,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantTurnStartEvent.AssistantTurnStartEventData,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ModelCallFailureSource,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ManagedSettingsEnforcedEscalation,6,72,1,3,1,10,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantMessageStartEvent,3,9,0,0,1,3,1,3,1,3
GitHub Copilot SDK :: Java,com.github.copilot.generated,SystemMessageEvent.SystemMessageEventData,0,18,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionExtensionsAttachmentsPushedEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionCompactionStartEvent,3,9,0,0,1,3,1,3,1,3
GitHub Copilot SDK :: Java,com.github.copilot.generated,ModelCallFailureEvent.ModelCallFailureEventData,0,72,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantUsageCopilotUsageTokenDetail,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionToolsUpdatedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionSessionLimitsChangedEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantTurnEndEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ExitPlanModeRequestedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SkillInvokedTrigger,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpHeadersRefreshRequiredReason,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,AutopilotObjectiveChangedStatus,6,65,1,3,1,9,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpHeadersRefreshRequiredEvent.McpHeadersRefreshRequiredEventData,15,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionStartEvent.SessionStartEventData,0,48,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpOauthWWWAuthenticateParams,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,PlanChangedOperation,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionToolsUpdatedEvent.SessionToolsUpdatedEventData,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SubagentSelectedEvent.SubagentSelectedEventData,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SubagentDeselectedEvent.SubagentDeselectedEventData,0,3,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantMessageDeltaEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionCanvasOpenedEvent.SessionCanvasOpenedEventData,0,30,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionEvent,0,38,0,0,0,11,0,11,0,11
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionCanvasUnavailableEvent.SessionCanvasUnavailableEventData,12,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,CommandQueuedEvent.CommandQueuedEventData,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,AutoModeSwitchCompletedEvent.AutoModeSwitchCompletedEventData,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionManagedSettingsResolvedEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,AbortEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ReasoningSummary,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionBinaryAssetEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionScheduleCancelledEvent.SessionScheduleCancelledEventData,6,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionSkillsLoadedEvent.SessionSkillsLoadedEventData,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionUsageInfoEvent.SessionUsageInfoEventData,0,24,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpHeadersRefreshCompletedEvent.McpHeadersRefreshCompletedEventData,9,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SubagentFailedEvent.SubagentFailedEventData,0,27,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionMcpServerStatusChangedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionWorkspaceFileChangedEvent,3,9,0,0,1,3,1,3,1,3
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionAutopilotObjectiveChangedEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionSessionLimitsChangedEvent.SessionSessionLimitsChangedEventData,6,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SkillInvokedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionCompleteUIResourceMetaUICsp,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ElicitationCompletedAction,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionCompleteEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ExternalToolRequestedEvent.ExternalToolRequestedEventData,0,27,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionManagedSettingsEnforcedEvent.SessionManagedSettingsEnforcedEventData,18,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpAppToolCallCompleteEvent,5,7,0,0,2,2,2,2,2,2
GitHub Copilot SDK :: Java,com.github.copilot.generated,ModelCallFailureTransport,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,Citations,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionCompleteResult,0,27,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionTodosChangedEvent.SessionTodosChangedEventData,0,3,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantReasoningEvent.AssistantReasoningEventData,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,WorkingDirectoryContext,0,30,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ExternalToolCompletedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantTurnEndEvent.AssistantTurnEndEventData,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,HookStartEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ElicitationCompletedEvent.ElicitationCompletedEventData,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolSearchActivatedEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,BinaryAssetType,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantMessageDeltaEvent.AssistantMessageDeltaEventData,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,AutoModeSwitchRequestedEvent.AutoModeSwitchRequestedEventData,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ExtensionsLoadedExtensionStatus,6,65,1,3,1,9,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpOauthRequiredEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ShutdownTokenDetail,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionWarningEvent.SessionWarningEventData,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ExitPlanModeAction,6,65,1,3,1,9,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ExtensionsLoadedExtensionSource,6,65,1,3,1,9,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionInfoEvent.SessionInfoEventData,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,PermissionCompletedEvent.PermissionCompletedEventData,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionPartialResultEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionMode,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantIdleEvent.AssistantIdleEventData,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionStartToolDescriptionMetaUIVisibility,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionLimitsExhaustedCompletedEvent.SessionLimitsExhaustedCompletedEventData,9,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,CitationReference,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,CompactionCompleteCompactionTokensUsedCopilotUsageTokenDetail,0,15,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,CommandCompletedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionTitleChangedEvent.SessionTitleChangedEventData,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionRemoteSteerableChangedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionProgressEvent.ToolExecutionProgressEventData,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantMessageToolRequestType,6,51,1,3,1,7,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionUsageCheckpointEvent.SessionUsageCheckpointEventData,12,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SamplingCompletedEvent.SamplingCompletedEventData,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionRemoteSteerableChangedEvent.SessionRemoteSteerableChangedEventData,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpAppToolCallCompleteEvent.McpAppToolCallCompleteEventData,0,27,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpHeadersRefreshCompletedEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,AutoModeResolvedReasoningBucket,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpServerSource,6,65,1,3,1,9,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpPromptsListChangedEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantUsageCopilotUsage,0,9,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,UserMessageAgentMode,6,65,1,3,1,9,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionExtensionsLoadedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantToolCallDeltaEvent.AssistantToolCallDeltaEventData,15,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,UserMessageDelivery,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,PermissionRequestedEvent.PermissionRequestedEventData,0,18,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionUsageCheckpointEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionBinaryAssetEvent.SessionBinaryAssetEventData,24,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantUsageApiEndpoint,6,65,1,3,1,9,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,CommandsChangedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantServerToolProgressEvent.AssistantServerToolProgressEventData,12,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionAutoModeResolvedEvent.SessionAutoModeResolvedEventData,48,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionAutoModeResolvedEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantUsageEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,PermissionAllowAllMode,6,58,1,3,1,8,1,5,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SkillsLoadedSkill,0,24,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SystemNotificationEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpOauthCompletedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpPromptsListChangedEvent.McpPromptsListChangedEventData,6,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,CommandQueuedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionCanvasRegistryChangedEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,CapabilitiesChangedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionCompactionStartEvent.SessionCompactionStartEventData,0,24,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,UserMessageEvent.UserMessageEventData,0,36,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionLimitsExhaustedRequestedEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolExecutionCompleteUIResource,0,18,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantReasoningDeltaEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionCompactionCompleteEvent.SessionCompactionCompleteEventData,0,63,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,AbortEvent.AbortEventData,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ElicitationRequestedSchema,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,UserInputRequestedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,PermissionRequestedEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionSnapshotRewindEvent,3,9,0,0,1,3,1,3,1,3
GitHub Copilot SDK :: Java,com.github.copilot.generated,HookProgressEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpServersLoadedServer,0,24,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionErrorEvent.SessionErrorEventData,0,30,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionScheduleCancelledEvent,12,0,0,0,4,0,4,0,4,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionCanvasRemovedEvent.SessionCanvasRemovedEventData,12,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionShutdownEvent.SessionShutdownEventData,0,48,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantTurnStartEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,SessionExtensionsAttachmentsPushedEvent.SessionExtensionsAttachmentsPushedEventData,6,0,0,0,1,0,1,0,1,0
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpServerStatus,0,85,0,4,0,12,0,6,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,AutoModeSwitchCompletedEvent,5,7,0,0,2,2,2,2,2,2
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantIdleEvent,3,9,0,0,1,3,1,3,1,3
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantStreamingDeltaEvent,0,12,0,0,0,4,0,4,0,4
GitHub Copilot SDK :: Java,com.github.copilot.generated,ModelCallFailureEvent,5,7,0,0,2,2,2,2,2,2
GitHub Copilot SDK :: Java,com.github.copilot.generated,CommandCompletedEvent.CommandCompletedEventData,0,6,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpOauthHttpResponse,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,ToolUserRequestedEvent.ToolUserRequestedEventData,0,12,0,0,0,1,0,1,0,1
GitHub Copilot SDK :: Java,com.github.copilot.generated,AssistantTurnRetryEvent,5,7,0,0,2,2,2,2,2,2
GitHub Copilot SDK :: Java,com.github.copilot.generated,McpAppToolCallCompleteToolMeta,0,6,0,0,0,1,0,1,0,1
